,sample,cid,class,db,dir,num,split,tag,vid
4649,Schuodde_kann_kein_Fahrrad_fahren_ride_bike_f_cm_np1_le_med_2.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/Schuodde_kann_kein_Fahrrad_fahren_ride_bike_f_cm_np1_le_med_2/img/,79,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/Schuodde_kann_kein_Fahrrad_fahren_ride_bike_f_cm_np1_le_med_2.avi
4650,Schuodde_kann_kein_Fahrrad_fahren_ride_bike_l_cm_np1_le_med_0.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/Schuodde_kann_kein_Fahrrad_fahren_ride_bike_l_cm_np1_le_med_0/img/,106,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/Schuodde_kann_kein_Fahrrad_fahren_ride_bike_l_cm_np1_le_med_0.avi
4651,Scorpion_handstand_handstand_f_nm_np1_ri_med_0.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/Scorpion_handstand_handstand_f_nm_np1_ri_med_0/img/,370,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/Scorpion_handstand_handstand_f_nm_np1_ri_med_0.avi
4652,Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0/img/,81,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0.avi
4653,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0/img/,385,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0.avi
4654,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1/img/,175,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1.avi
4655,Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2/img/,304,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2.avi
4656,Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_0.avi,31,situp,hmdb51,./Dataset/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_0/img/,91,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_0.avi
4657,Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_1.avi,31,situp,hmdb51,./Dataset/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_1/img/,108,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_1.avi
4658,Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2.avi,31,situp,hmdb51,./Dataset/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2/img/,103,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2.avi
4659,Sixthsense_walk_u_nm_np1_fr_med_4.avi,3,walk,hmdb51,./Dataset/hmdb51/walk/Sixthsense_walk_u_nm_np1_fr_med_4/img/,52,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/walk/Sixthsense_walk_u_nm_np1_fr_med_4.avi
4660,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11/img/,206,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi
4661,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12/img/,78,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi
4662,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13/img/,160,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13.avi
4663,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3/img/,264,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3.avi
4664,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5/img/,212,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi
4665,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6/img/,300,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6.avi
4666,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7/img/,154,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7.avi
4667,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9/img/,248,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi
4668,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0/img/,136,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0.avi
4669,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1/img/,172,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi
4670,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2/img/,234,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi
4671,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0/img/,197,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0.avi
4672,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2/img/,179,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2.avi
4673,SocialSeminarChanging_eat_u_cm_np1_fr_goo_2.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/SocialSeminarChanging_eat_u_cm_np1_fr_goo_2/img/,135,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/SocialSeminarChanging_eat_u_cm_np1_fr_goo_2.avi
4674,SocialSeminarChanging_eat_u_cm_np1_fr_med_1.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/SocialSeminarChanging_eat_u_cm_np1_fr_med_1/img/,160,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/SocialSeminarChanging_eat_u_cm_np1_fr_med_1.avi
4675,Sonny_Rollins_Polar_Music__Prize_2007_Award_Ceremony_shake_hands_u_nm_np2_le_med_0.avi,19,shake_hands,hmdb51,./Dataset/hmdb51/shake_hands/Sonny_Rollins_Polar_Music__Prize_2007_Award_Ceremony_shake_hands_u_nm_np2_le_med_0/img/,70,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shake_hands/Sonny_Rollins_Polar_Music__Prize_2007_Award_Ceremony_shake_hands_u_nm_np2_le_med_0.avi
4676,SoundAndTheStory_stand_f_cm_np1_ri_med_0.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/SoundAndTheStory_stand_f_cm_np1_ri_med_0/img/,77,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/SoundAndTheStory_stand_f_cm_np1_ri_med_0.avi
4677,Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_le_bad_2.avi,2,sword_exercise,hmdb51,./Dataset/hmdb51/sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_le_bad_2/img/,58,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_le_bad_2.avi
4678,Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_ri_bad_1.avi,2,sword_exercise,hmdb51,./Dataset/hmdb51/sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_ri_bad_1/img/,44,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_ri_bad_1.avi
4679,Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0/img/,85,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0.avi
4680,Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1/img/,79,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1.avi
4681,Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2/img/,75,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2.avi
4682,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_13.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_13/img/,48,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_13.avi
4683,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_15.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_15/img/,40,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_15.avi
4684,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_3.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_3/img/,53,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_3.avi
4685,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4/img/,53,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4.avi
4686,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_5.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_5/img/,56,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_5.avi
4687,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_7.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_7/img/,46,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_7.avi
4688,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_8.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_8/img/,50,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_8.avi
4689,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0/img/,58,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0.avi
4690,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_1.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_1/img/,66,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_1.avi
4691,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_10.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_10/img/,47,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_10.avi
4692,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_11.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_11/img/,51,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_11.avi
4693,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_12.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_12/img/,47,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_12.avi
4694,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_14.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_14/img/,50,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_14.avi
4695,St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_9.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_9/img/,50,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_9.avi
4696,Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5/img/,37,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5.avi
4697,Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6/img/,35,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6.avi
4698,Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7/img/,34,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7.avi
4699,Stadium_Plyometric_Workout_jump_f_cm_np1_ba_med_8.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_med_8/img/,33,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_med_8.avi
4700,Standing_clap_f_cm_np1_fr_med_0.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/Standing_clap_f_cm_np1_fr_med_0/img/,78,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/Standing_clap_f_cm_np1_fr_med_0.avi
4701,Standing_clap_f_cm_np1_fr_med_1.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/Standing_clap_f_cm_np1_fr_med_1/img/,78,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/Standing_clap_f_cm_np1_fr_med_1.avi
4702,Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ba_med_0.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ba_med_0/img/,79,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ba_med_0.avi
4703,Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3/img/,79,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3.avi
4704,Superbad_eat_u_nm_np1_fr_goo_1.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/Superbad_eat_u_nm_np1_fr_goo_1/img/,79,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/Superbad_eat_u_nm_np1_fr_goo_1.avi
4705,SweeneyTodd_eat_h_nm_np1_fr_bad_1.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/SweeneyTodd_eat_h_nm_np1_fr_bad_1/img/,100,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/SweeneyTodd_eat_h_nm_np1_fr_bad_1.avi
4706,SweeneyTodd_eat_h_nm_np1_fr_goo_15.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/SweeneyTodd_eat_h_nm_np1_fr_goo_15/img/,73,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/SweeneyTodd_eat_h_nm_np1_fr_goo_15.avi
4707,SweeneyTodd_eat_u_cm_np1_le_med_39.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/SweeneyTodd_eat_u_cm_np1_le_med_39/img/,76,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/SweeneyTodd_eat_u_cm_np1_le_med_39.avi
4708,SweeneyTodd_hit_u_nm_np1_fr_bad_2.avi,8,hit,hmdb51,./Dataset/hmdb51/hit/SweeneyTodd_hit_u_nm_np1_fr_bad_2/img/,47,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hit/SweeneyTodd_hit_u_nm_np1_fr_bad_2.avi
4709,SweeneyTodd_sit_f_cm_np1_fr_bad_16.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_f_cm_np1_fr_bad_16/img/,53,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_f_cm_np1_fr_bad_16.avi
4710,SweeneyTodd_sit_f_nm_np1_fr_bad_34.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_f_nm_np1_fr_bad_34/img/,78,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_f_nm_np1_fr_bad_34.avi
4711,SweeneyTodd_sit_u_cm_np1_fr_med_14.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_fr_med_14/img/,47,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_fr_med_14.avi
4712,SweeneyTodd_sit_u_cm_np1_fr_med_21.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_fr_med_21/img/,70,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_fr_med_21.avi
4713,SweeneyTodd_sit_u_cm_np1_le_med_19.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_le_med_19/img/,47,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_le_med_19.avi
4714,SweeneyTodd_sit_u_nm_np1_le_med_20.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/SweeneyTodd_sit_u_nm_np1_le_med_20/img/,71,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/SweeneyTodd_sit_u_nm_np1_le_med_20.avi
4715,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_0.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_0/img/,49,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_0.avi
4716,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_4.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_4/img/,53,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_4.avi
4717,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5/img/,48,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5.avi
4718,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_1.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_1/img/,41,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_1.avi
4719,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2/img/,61,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2.avi
4720,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_3.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_3/img/,60,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_3.avi
4721,TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0/img/,143,s1,test,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.avi
