,Unnamed: 0,sample,cid,class,db,dir,num,split,tag,vid
10096,10096,v_BodyWeightSquats_g06_c01.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c01/img/,178,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c01.avi
10097,10097,v_BodyWeightSquats_g06_c02.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c02/img/,121,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c02.avi
10098,10098,v_BodyWeightSquats_g06_c03.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c03/img/,151,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c03.avi
10099,10099,v_BodyWeightSquats_g06_c04.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c04/img/,94,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c04.avi
10100,10100,v_BodyWeightSquats_g06_c05.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c05/img/,176,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g06_c05.avi
10101,10101,v_BodyWeightSquats_g07_c01.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c01/img/,122,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c01.avi
10102,10102,v_BodyWeightSquats_g07_c02.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c02/img/,102,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c02.avi
10103,10103,v_BodyWeightSquats_g07_c03.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c03/img/,82,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c03.avi
10104,10104,v_BodyWeightSquats_g07_c04.avi,14,BodyWeightSquats,ucf101,./Dataset/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c04/img/,53,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BodyWeightSquats/v_BodyWeightSquats_g07_c04.avi
10105,10105,v_Bowling_g01_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c01/img/,158,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c01.avi
10106,10106,v_Bowling_g01_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c02/img/,124,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c02.avi
10107,10107,v_Bowling_g01_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c03/img/,129,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c03.avi
10108,10108,v_Bowling_g01_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c04/img/,154,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c04.avi
10109,10109,v_Bowling_g01_c05.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c05/img/,184,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c05.avi
10110,10110,v_Bowling_g01_c06.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c06/img/,147,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c06.avi
10111,10111,v_Bowling_g01_c07.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g01_c07/img/,130,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g01_c07.avi
10112,10112,v_Bowling_g02_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g02_c01/img/,81,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g02_c01.avi
10113,10113,v_Bowling_g02_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g02_c02/img/,147,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g02_c02.avi
10114,10114,v_Bowling_g02_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g02_c03/img/,118,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g02_c03.avi
10115,10115,v_Bowling_g02_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g02_c04/img/,116,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g02_c04.avi
10116,10116,v_Bowling_g03_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c01/img/,158,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c01.avi
10117,10117,v_Bowling_g03_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c02/img/,138,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c02.avi
10118,10118,v_Bowling_g03_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c03/img/,137,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c03.avi
10119,10119,v_Bowling_g03_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c04/img/,138,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c04.avi
10120,10120,v_Bowling_g03_c05.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c05/img/,144,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c05.avi
10121,10121,v_Bowling_g03_c06.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c06/img/,140,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c06.avi
10122,10122,v_Bowling_g03_c07.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g03_c07/img/,108,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g03_c07.avi
10123,10123,v_Bowling_g04_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g04_c01/img/,121,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g04_c01.avi
10124,10124,v_Bowling_g04_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g04_c02/img/,138,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g04_c02.avi
10125,10125,v_Bowling_g04_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g04_c03/img/,136,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g04_c03.avi
10126,10126,v_Bowling_g04_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g04_c04/img/,49,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g04_c04.avi
10127,10127,v_Bowling_g05_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c01/img/,114,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c01.avi
10128,10128,v_Bowling_g05_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c02/img/,127,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c02.avi
10129,10129,v_Bowling_g05_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c03/img/,149,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c03.avi
10130,10130,v_Bowling_g05_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c04/img/,120,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c04.avi
10131,10131,v_Bowling_g05_c05.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c05/img/,117,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c05.avi
10132,10132,v_Bowling_g05_c06.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c06/img/,149,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c06.avi
10133,10133,v_Bowling_g05_c07.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g05_c07/img/,111,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g05_c07.avi
10134,10134,v_Bowling_g06_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c01/img/,137,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c01.avi
10135,10135,v_Bowling_g06_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c02/img/,131,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c02.avi
10136,10136,v_Bowling_g06_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c03/img/,69,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c03.avi
10137,10137,v_Bowling_g06_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c04/img/,71,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c04.avi
10138,10138,v_Bowling_g06_c05.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c05/img/,129,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c05.avi
10139,10139,v_Bowling_g06_c06.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c06/img/,64,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c06.avi
10140,10140,v_Bowling_g06_c07.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g06_c07/img/,138,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g06_c07.avi
10141,10141,v_Bowling_g07_c01.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c01/img/,143,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c01.avi
10142,10142,v_Bowling_g07_c02.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c02/img/,99,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c02.avi
10143,10143,v_Bowling_g07_c03.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c03/img/,149,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c03.avi
10144,10144,v_Bowling_g07_c04.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c04/img/,124,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c04.avi
10145,10145,v_Bowling_g07_c05.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c05/img/,140,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c05.avi
10146,10146,v_Bowling_g07_c06.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c06/img/,120,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c06.avi
10147,10147,v_Bowling_g07_c07.avi,15,Bowling,ucf101,./Dataset/ucf101/Bowling/v_Bowling_g07_c07/img/,129,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/Bowling/v_Bowling_g07_c07.avi
10148,10148,v_BoxingPunchingBag_g01_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c01/img/,128,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c01.avi
10149,10149,v_BoxingPunchingBag_g01_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c02/img/,158,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c02.avi
10150,10150,v_BoxingPunchingBag_g01_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c03/img/,147,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c03.avi
10151,10151,v_BoxingPunchingBag_g01_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c04/img/,168,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c04.avi
10152,10152,v_BoxingPunchingBag_g01_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c05/img/,168,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c05.avi
10153,10153,v_BoxingPunchingBag_g01_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c06/img/,163,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c06.avi
10154,10154,v_BoxingPunchingBag_g01_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c07/img/,152,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g01_c07.avi
10155,10155,v_BoxingPunchingBag_g02_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c01/img/,130,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c01.avi
10156,10156,v_BoxingPunchingBag_g02_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c02/img/,280,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c02.avi
10157,10157,v_BoxingPunchingBag_g02_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c03/img/,228,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c03.avi
10158,10158,v_BoxingPunchingBag_g02_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c04/img/,222,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c04.avi
10159,10159,v_BoxingPunchingBag_g02_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c05/img/,168,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c05.avi
10160,10160,v_BoxingPunchingBag_g02_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c06/img/,178,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c06.avi
10161,10161,v_BoxingPunchingBag_g02_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c07/img/,284,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g02_c07.avi
10162,10162,v_BoxingPunchingBag_g03_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c01/img/,175,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c01.avi
10163,10163,v_BoxingPunchingBag_g03_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c02/img/,151,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c02.avi
10164,10164,v_BoxingPunchingBag_g03_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c03/img/,184,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c03.avi
10165,10165,v_BoxingPunchingBag_g03_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c04/img/,272,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c04.avi
10166,10166,v_BoxingPunchingBag_g03_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c05/img/,169,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c05.avi
10167,10167,v_BoxingPunchingBag_g03_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c06/img/,139,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c06.avi
10168,10168,v_BoxingPunchingBag_g03_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c07/img/,226,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g03_c07.avi
10169,10169,v_BoxingPunchingBag_g04_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c01/img/,244,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c01.avi
10170,10170,v_BoxingPunchingBag_g04_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c02/img/,270,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c02.avi
10171,10171,v_BoxingPunchingBag_g04_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c03/img/,211,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c03.avi
10172,10172,v_BoxingPunchingBag_g04_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c04/img/,205,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c04.avi
10173,10173,v_BoxingPunchingBag_g04_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c05/img/,257,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c05.avi
10174,10174,v_BoxingPunchingBag_g04_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c06/img/,204,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c06.avi
10175,10175,v_BoxingPunchingBag_g04_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c07/img/,225,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g04_c07.avi
10176,10176,v_BoxingPunchingBag_g05_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c01/img/,295,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c01.avi
10177,10177,v_BoxingPunchingBag_g05_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c02/img/,218,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c02.avi
10178,10178,v_BoxingPunchingBag_g05_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c03/img/,231,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c03.avi
10179,10179,v_BoxingPunchingBag_g05_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c04/img/,237,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c04.avi
10180,10180,v_BoxingPunchingBag_g05_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c05/img/,245,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c05.avi
10181,10181,v_BoxingPunchingBag_g05_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c06/img/,245,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c06.avi
10182,10182,v_BoxingPunchingBag_g05_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c07/img/,199,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g05_c07.avi
10183,10183,v_BoxingPunchingBag_g06_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c01/img/,131,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c01.avi
10184,10184,v_BoxingPunchingBag_g06_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c02/img/,127,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c02.avi
10185,10185,v_BoxingPunchingBag_g06_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c03/img/,130,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c03.avi
10186,10186,v_BoxingPunchingBag_g06_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c04/img/,126,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c04.avi
10187,10187,v_BoxingPunchingBag_g06_c05.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c05/img/,64,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c05.avi
10188,10188,v_BoxingPunchingBag_g06_c06.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c06/img/,134,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c06.avi
10189,10189,v_BoxingPunchingBag_g06_c07.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c07/img/,160,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g06_c07.avi
10190,10190,v_BoxingPunchingBag_g07_c01.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c01/img/,251,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c01.avi
10191,10191,v_BoxingPunchingBag_g07_c02.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c02/img/,274,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c02.avi
10192,10192,v_BoxingPunchingBag_g07_c03.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c03/img/,286,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c03.avi
10193,10193,v_BoxingPunchingBag_g07_c04.avi,16,BoxingPunchingBag,ucf101,./Dataset/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c04/img/,284,s1,test,/home/windhyk/Desktop/HARdatabase_frames/ucf101/BoxingPunchingBag/v_BoxingPunchingBag_g07_c04.avi
